"family","n","G","test","alpha","null_size","mcse","size_ok"
"link",5000,10,"Tsiatis",0.05,0.05,0.00217944947177034,TRUE
"link",5000,10,"Tsiatis",0.1,0.1016,0.0030212156493703,TRUE
"link",5000,10,"Xie",0.01,0.0045,0.000669309345519693,FALSE
"link",5000,10,"Xie",0.05,0.0289,0.001675254905977,FALSE
"link",5000,10,"Xie",0.1,0.0594,0.00236371825732256,FALSE
"rough",5000,10,"DEF.poly2",0.01,0.0107,0.00102885907684192,TRUE
"rough",5000,10,"DEF.poly2",0.05,0.0514,0.00220812227922278,TRUE
"rough",5000,10,"DEF.poly2",0.1,0.0991,0.00298796234916038,TRUE
"rough",5000,10,"DEF.poly3",0.01,0.0098,0.000985086798206128,TRUE
"rough",5000,10,"DEF.poly3",0.05,0.0499,0.00217738352156895,TRUE
"rough",5000,10,"DEF.poly3",0.1,0.1031,0.00304089444078547,TRUE
"rough",5000,10,"DEF.stukel",0.01,0.0105,0.00101930123123638,TRUE
"rough",5000,10,"DEF.stukel",0.05,0.0492,0.00216285367050108,TRUE
"rough",5000,10,"DEF.stukel",0.1,0.1006,0.00300798337761365,TRUE
"rough",5000,10,"EF",0.01,0.0103,0.00100964894889263,TRUE
"rough",5000,10,"EF",0.05,0.0455,0.0020839805661282,TRUE
"rough",5000,10,"EF",0.1,0.0966,0.00295412322017887,TRUE
"rough",5000,10,"HL",0.01,0.0103,0.00100964894889263,TRUE
"rough",5000,10,"HL",0.05,0.0452,0.00207742532958468,TRUE
"rough",5000,10,"HL",0.1,0.0956,0.0029404190177592,TRUE
"rough",5000,10,"HL-equalwidth",0.01,0.0094,0.000964968393264774,TRUE
"rough",5000,10,"HL-equalwidth",0.05,0.0483,0.00214399416976819,TRUE
"rough",5000,10,"HL-equalwidth",0.1,0.0961,0.00294728332536931,TRUE
"rough",5000,10,"Pigeon-Heyse",0.01,0.0054,0.000732860150369769,FALSE
"rough",5000,10,"Pigeon-Heyse",0.05,0.0301,0.00170862488569024,FALSE
"rough",5000,10,"Pigeon-Heyse",0.1,0.0627,0.00242422585581459,FALSE
"rough",5000,10,"Stukel",0.01,0.0246,0.00154902679124668,FALSE
"rough",5000,10,"Stukel",0.05,0.0693,0.0025396359975398,FALSE
"rough",5000,10,"Stukel",0.1,0.114,0.00317811264746862,FALSE
"rough",5000,10,"Tsiatis",0.01,0.0097,0.000980097444135021,TRUE
"rough",5000,10,"Tsiatis",0.05,0.0462,0.00209917983984222,TRUE
"rough",5000,10,"Tsiatis",0.1,0.0971,0.00296093887137171,TRUE
"rough",5000,10,"Xie",0.01,0.0079,0.000885301643509149,TRUE
"rough",5000,10,"Xie",0.05,0.0405,0.00197128765024286,FALSE
"rough",5000,10,"Xie",0.1,0.0798,0.00270983320519917,FALSE
"link",1000,6,"DEF.poly2",0.01,0.01,0.00099498743710662,TRUE
"link",1000,6,"DEF.poly2",0.05,0.0516,0.00221218082443547,TRUE
"link",1000,6,"DEF.poly2",0.1,0.1006,0.00300798337761365,TRUE
"link",1000,6,"DEF.poly3",0.01,0.0113,0.00105699148530156,TRUE
"link",1000,6,"DEF.poly3",0.05,0.0526,0.00223233599621562,TRUE
"link",1000,6,"DEF.poly3",0.1,0.1041,0.00305390225776792,TRUE
"link",1000,6,"DEF.stukel",0.01,0.0106,0.00102409179276079,TRUE
"link",1000,6,"DEF.stukel",0.05,0.0517,0.00221420662992414,TRUE
"link",1000,6,"DEF.stukel",0.1,0.0999,0.00299866620349782,TRUE
"link",1000,6,"EF",0.01,0.0103,0.00100964894889263,TRUE
"link",1000,6,"EF",0.05,0.0519,0.00221825133832936,TRUE
"link",1000,6,"EF",0.1,0.1001,0.003001332870576,TRUE
"link",1000,6,"HL",0.01,0.0105,0.00101930123123638,TRUE
"link",1000,6,"HL",0.05,0.0513,0.00220608952674183,TRUE
"link",1000,6,"HL",0.1,0.0995,0.00299332173345934,TRUE
"link",1000,6,"HL-equalwidth",0.01,0.0111,0.00104770177054351,TRUE
"link",1000,6,"HL-equalwidth",0.05,0.0503,0.0021856328602947,TRUE
"link",1000,6,"HL-equalwidth",0.1,0.0987,0.00298258797020306,TRUE
"link",1000,6,"Pigeon-Heyse",0.01,0.0054,0.000732860150369769,FALSE
"link",1000,6,"Pigeon-Heyse",0.05,0.0273,0.00162956159748565,FALSE
"link",1000,6,"Pigeon-Heyse",0.1,0.0573,0.00232414952186816,FALSE
"link",1000,6,"Stukel",0.01,0.0246,0.00154902679124668,FALSE
"link",1000,6,"Stukel",0.05,0.0699,0.00254978410850801,FALSE
"link",1000,6,"Stukel",0.1,0.1145,0.00318417571751309,FALSE
"link",1000,6,"Tsiatis",0.01,0.0115,0.00106619651096784,TRUE
"link",1000,6,"Tsiatis",0.05,0.052,0.00222027025382047,TRUE
"link",1000,6,"Tsiatis",0.1,0.1051,0.00306682229677561,TRUE
"link",1000,6,"Xie",0.01,0.0049,0.000698282893962039,FALSE
"link",1000,6,"Xie",0.05,0.0285,0.0016639636414297,FALSE
"link",1000,6,"Xie",0.1,0.0628,0.0024260288539092,FALSE
"quad",1000,6,"DEF.poly2",0.01,0.0125,0.00111102430216445,TRUE
"quad",1000,6,"DEF.poly2",0.05,0.0511,0.0022020170299069,TRUE
"quad",1000,6,"DEF.poly2",0.1,0.098,0.00297314648142334,TRUE
"quad",1000,6,"DEF.poly3",0.01,0.0103,0.00100964894889263,TRUE
"quad",1000,6,"DEF.poly3",0.05,0.0534,0.0022482980229498,TRUE
"quad",1000,6,"DEF.poly3",0.1,0.1039,0.00305130775242354,TRUE
"quad",1000,6,"DEF.stukel",0.01,0.0114,0.00106160444610976,TRUE
"quad",1000,6,"DEF.stukel",0.05,0.0499,0.00217738352156895,TRUE
"quad",1000,6,"DEF.stukel",0.1,0.1003,0.00300399583887861,TRUE
"quad",1000,6,"EF",0.01,0.0102,0.00100478654449589,TRUE
"quad",1000,6,"EF",0.05,0.0495,0.00216909543358516,TRUE
"quad",1000,6,"EF",0.1,0.0985,0.00297989513238302,TRUE
"quad",1000,6,"HL",0.01,0.0103,0.00100964894889263,TRUE
"quad",1000,6,"HL",0.05,0.0499,0.00217738352156895,TRUE
"quad",1000,6,"HL",0.1,0.1009,0.0030119626491708,TRUE
"quad",1000,6,"HL-equalwidth",0.01,0.0108,0.00103360340556714,TRUE
"quad",1000,6,"HL-equalwidth",0.05,0.051,0.00219997727260988,TRUE
"quad",1000,6,"HL-equalwidth",0.1,0.1061,0.00307965566257009,TRUE
"quad",1000,6,"Pigeon-Heyse",0.01,0.0054,0.000732860150369769,FALSE
"quad",1000,6,"Pigeon-Heyse",0.05,0.0269,0.00161791192590944,FALSE
"quad",1000,6,"Pigeon-Heyse",0.1,0.0576,0.00232985493110623,FALSE
"quad",1000,6,"Stukel",0.01,0.0262,0.00159729646590732,FALSE
"quad",1000,6,"Stukel",0.05,0.0757,0.00264517504146701,FALSE
"quad",1000,6,"Stukel",0.1,0.1189,0.00323670804985559,FALSE
"quad",1000,6,"Tsiatis",0.01,0.0097,0.000980097444135021,TRUE
"quad",1000,6,"Tsiatis",0.05,0.0497,0.00217324434889407,TRUE
"quad",1000,6,"Tsiatis",0.1,0.1015,0.00301989652140599,TRUE
"quad",1000,6,"Xie",0.01,0.0073,0.000851276100921434,TRUE
"quad",1000,6,"Xie",0.05,0.0377,0.00190469708877816,FALSE
"quad",1000,6,"Xie",0.1,0.0797,0.00270828192771727,FALSE
"link",1000,8,"DEF.poly2",0.01,0.01,0.00099498743710662,TRUE
"link",1000,8,"DEF.poly2",0.05,0.0514,0.00220812227922278,TRUE
"link",1000,8,"DEF.poly2",0.1,0.0996,0.00299465924605789,TRUE
"link",1000,8,"DEF.poly3",0.01,0.0109,0.00103832509360027,TRUE
"link",1000,8,"DEF.poly3",0.05,0.0508,0.00219589070766284,TRUE
"link",1000,8,"DEF.poly3",0.1,0.1041,0.00305390225776792,TRUE
"link",1000,8,"DEF.stukel",0.01,0.011,0.00104302444841912,TRUE
"link",1000,8,"DEF.stukel",0.05,0.0528,0.00223633986683599,TRUE
"link",1000,8,"DEF.stukel",0.1,0.1001,0.003001332870576,TRUE
"link",1000,8,"EF",0.01,0.0108,0.00103360340556714,TRUE
"link",1000,8,"EF",0.05,0.0509,0.00219793516737869,TRUE
"link",1000,8,"EF",0.1,0.105,0.00306553421119387,TRUE
"link",1000,8,"HL",0.01,0.0105,0.00101930123123638,TRUE
"link",1000,8,"HL",0.05,0.0513,0.00220608952674183,TRUE
"link",1000,8,"HL",0.1,0.1039,0.00305130775242354,TRUE
"link",1000,8,"HL-equalwidth",0.01,0.011,0.00104302444841912,TRUE
"link",1000,8,"HL-equalwidth",0.05,0.0495,0.00216909543358516,TRUE
"link",1000,8,"HL-equalwidth",0.1,0.0968,0.00295685238048841,TRUE
"link",1000,8,"Pigeon-Heyse",0.01,0.0058,0.000759365524632242,FALSE
"link",1000,8,"Pigeon-Heyse",0.05,0.0289,0.001675254905977,FALSE
"link",1000,8,"Pigeon-Heyse",0.1,0.0655,0.00247406042771796,FALSE
"link",1000,8,"Stukel",0.01,0.0218,0.00146029996918441,FALSE
"link",1000,8,"Stukel",0.05,0.0709,0.00256657729281625,FALSE
"link",1000,8,"Stukel",0.1,0.1139,0.00317689770058779,FALSE
"link",1000,8,"Tsiatis",0.01,0.0096,0.000975081535052326,TRUE
"link",1000,8,"Tsiatis",0.05,0.0537,0.00225424732449658,TRUE
"link",1000,8,"Tsiatis",0.1,0.1049,0.00306424525780819,TRUE
"link",1000,8,"Xie",0.01,0.0065,0.000803601269287201,FALSE
"link",1000,8,"Xie",0.05,0.0339,0.00180971793382284,FALSE
"link",1000,8,"Xie",0.1,0.068,0.00251745903640953,FALSE
"quad",1000,8,"DEF.poly2",0.01,0.0111,0.00104770177054351,TRUE
"quad",1000,8,"DEF.poly2",0.05,0.052,0.00222027025382047,TRUE
"quad",1000,8,"DEF.poly2",0.1,0.101,0.0030132872415354,TRUE
"quad",1000,8,"DEF.poly3",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,8,"DEF.poly3",0.05,0.0484,0.00214609971809327,TRUE
"quad",1000,8,"DEF.poly3",0.1,0.0989,0.00298527703907024,TRUE
"quad",1000,8,"DEF.stukel",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,8,"DEF.stukel",0.05,0.0473,0.00212279791784334,TRUE
"quad",1000,8,"DEF.stukel",0.1,0.0946,0.00292661647641094,TRUE
"quad",1000,8,"EF",0.01,0.0091,0.000949588858401361,TRUE
"quad",1000,8,"EF",0.05,0.0505,0.00218974313562116,TRUE
"quad",1000,8,"EF",0.1,0.1001,0.003001332870576,TRUE
"quad",1000,8,"HL",0.01,0.0094,0.000964968393264774,TRUE
"quad",1000,8,"HL",0.05,0.0504,0.00218768919181862,TRUE
"quad",1000,8,"HL",0.1,0.1003,0.00300399583887861,TRUE
"quad",1000,8,"HL-equalwidth",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,8,"HL-equalwidth",0.05,0.0537,0.00225424732449658,TRUE
"quad",1000,8,"HL-equalwidth",0.1,0.1043,0.00305649325207827,TRUE
"quad",1000,8,"Pigeon-Heyse",0.01,0.0051,0.000712319450808414,FALSE
"quad",1000,8,"Pigeon-Heyse",0.05,0.0277,0.0016411188256796,FALSE
"quad",1000,8,"Pigeon-Heyse",0.1,0.0614,0.00240062575175724,FALSE
"quad",1000,8,"Stukel",0.01,0.024,0.00153049011757672,FALSE
"quad",1000,8,"Stukel",0.05,0.0711,0.00256991809207998,FALSE
"quad",1000,8,"Stukel",0.1,0.1165,0.00320823549634375,FALSE
"quad",1000,8,"Tsiatis",0.01,0.0091,0.000949588858401361,TRUE
"quad",1000,8,"Tsiatis",0.05,0.0453,0.00207961318518613,TRUE
"quad",1000,8,"Tsiatis",0.1,0.0971,0.00296093887137171,TRUE
"quad",1000,8,"Xie",0.01,0.0064,0.000797435890840135,FALSE
"quad",1000,8,"Xie",0.05,0.0381,0.0019143769221342,FALSE
"quad",1000,8,"Xie",0.1,0.0823,0.00274821232804163,FALSE
"link",1000,12,"DEF.poly2",0.01,0.0115,0.00106619651096784,TRUE
"link",1000,12,"DEF.poly2",0.05,0.0514,0.00220812227922278,TRUE
"link",1000,12,"DEF.poly2",0.1,0.1032,0.00304219920452294,TRUE
"link",1000,12,"DEF.poly3",0.01,0.0108,0.00103360340556714,TRUE
"link",1000,12,"DEF.poly3",0.05,0.053,0.00224033479640879,TRUE
"link",1000,12,"DEF.poly3",0.1,0.1009,0.0030119626491708,TRUE
"link",1000,12,"DEF.stukel",0.01,0.0108,0.00103360340556714,TRUE
"link",1000,12,"DEF.stukel",0.05,0.0493,0.00216493671962947,TRUE
"link",1000,12,"DEF.stukel",0.1,0.0979,0.00297179390267899,TRUE
"link",1000,12,"EF",0.01,0.0109,0.00103832509360027,TRUE
"link",1000,12,"EF",0.05,0.0509,0.00219793516737869,TRUE
"link",1000,12,"EF",0.1,0.1005,0.00300665511823355,TRUE
"link",1000,12,"HL",0.01,0.0114,0.00106160444610976,TRUE
"link",1000,12,"HL",0.05,0.0512,0.00220405444578849,TRUE
"link",1000,12,"HL",0.1,0.0988,0.00298393297511858,TRUE
"link",1000,12,"HL-equalwidth",0.01,0.0096,0.000975081535052326,TRUE
"link",1000,12,"HL-equalwidth",0.05,0.0484,0.00214609971809327,TRUE
"link",1000,12,"HL-equalwidth",0.1,0.0967,0.002955488284531,TRUE
"link",1000,12,"Pigeon-Heyse",0.01,0.0062,0.000784956049725079,FALSE
"link",1000,12,"Pigeon-Heyse",0.05,0.0346,0.00182764438554113,FALSE
"link",1000,12,"Pigeon-Heyse",0.1,0.0698,0.00254809654448178,FALSE
"link",1000,12,"Stukel",0.01,0.0228,0.00149265401215419,FALSE
"link",1000,12,"Stukel",0.05,0.068,0.00251745903640953,FALSE
"link",1000,12,"Stukel",0.1,0.1138,0.0031756819740018,FALSE
"link",1000,12,"Tsiatis",0.01,0.0087,0.000928671631956097,TRUE
"link",1000,12,"Tsiatis",0.05,0.0509,0.00219793516737869,TRUE
"link",1000,12,"Tsiatis",0.1,0.1016,0.0030212156493703,TRUE
"link",1000,12,"Xie",0.01,0.0049,0.000698282893962039,FALSE
"link",1000,12,"Xie",0.05,0.0277,0.0016411188256796,FALSE
"link",1000,12,"Xie",0.1,0.0611,0.0023951365305552,FALSE
"quad",1000,12,"DEF.poly2",0.01,0.0094,0.000964968393264774,TRUE
"quad",1000,12,"DEF.poly2",0.05,0.0482,0.00214188608473934,TRUE
"quad",1000,12,"DEF.poly2",0.1,0.0951,0.00293353012597451,TRUE
"quad",1000,12,"DEF.poly3",0.01,0.0088,0.000933946465275178,TRUE
"quad",1000,12,"DEF.poly3",0.05,0.0478,0.00213342822705616,TRUE
"quad",1000,12,"DEF.poly3",0.1,0.098,0.00297314648142334,TRUE
"quad",1000,12,"DEF.stukel",0.01,0.01,0.00099498743710662,TRUE
"quad",1000,12,"DEF.stukel",0.05,0.0485,0.00214820273717357,TRUE
"quad",1000,12,"DEF.stukel",0.1,0.0977,0.00296908588626197,TRUE
"quad",1000,12,"EF",0.01,0.0105,0.00101930123123638,TRUE
"quad",1000,12,"EF",0.05,0.0521,0.00222228688517032,TRUE
"quad",1000,12,"EF",0.1,0.1009,0.0030119626491708,TRUE
"quad",1000,12,"HL",0.01,0.0107,0.00102885907684192,TRUE
"quad",1000,12,"HL",0.05,0.0504,0.00218768919181862,TRUE
"quad",1000,12,"HL",0.1,0.1,0.003,TRUE
"quad",1000,12,"HL-equalwidth",0.01,0.0104,0.00101448706250992,TRUE
"quad",1000,12,"HL-equalwidth",0.05,0.0536,0.0022522664140816,TRUE
"quad",1000,12,"HL-equalwidth",0.1,0.1017,0.00302253387077796,TRUE
"quad",1000,12,"Pigeon-Heyse",0.01,0.0061,0.000778639197574846,FALSE
"quad",1000,12,"Pigeon-Heyse",0.05,0.0329,0.00178374858093847,FALSE
"quad",1000,12,"Pigeon-Heyse",0.1,0.0677,0.00251230392269725,FALSE
"quad",1000,12,"Stukel",0.01,0.0224,0.0014798053926108,FALSE
"quad",1000,12,"Stukel",0.05,0.0677,0.00251230392269725,FALSE
"quad",1000,12,"Stukel",0.1,0.1146,0.0031853860048666,FALSE
"quad",1000,12,"Tsiatis",0.01,0.0098,0.000985086798206128,TRUE
"quad",1000,12,"Tsiatis",0.05,0.0504,0.00218768919181862,TRUE
"quad",1000,12,"Tsiatis",0.1,0.0958,0.00294316768125773,TRUE
"quad",1000,12,"Xie",0.01,0.0077,0.000874111548945557,TRUE
"quad",1000,12,"Xie",0.05,0.0397,0.00195253450673733,FALSE
"quad",1000,12,"Xie",0.1,0.0842,0.00277687522225973,FALSE
"link",1000,14,"DEF.poly2",0.01,0.0099,0.000990049998737437,TRUE
"link",1000,14,"DEF.poly2",0.05,0.0495,0.00216909543358516,TRUE
"link",1000,14,"DEF.poly2",0.1,0.1035,0.00304610817273451,TRUE
"link",1000,14,"DEF.poly3",0.01,0.01,0.00099498743710662,TRUE
"link",1000,14,"DEF.poly3",0.05,0.052,0.00222027025382047,TRUE
"link",1000,14,"DEF.poly3",0.1,0.1024,0.00303173613627571,TRUE
"link",1000,14,"DEF.stukel",0.01,0.0114,0.00106160444610976,TRUE
"link",1000,14,"DEF.stukel",0.05,0.0508,0.00219589070766284,TRUE
"link",1000,14,"DEF.stukel",0.1,0.099,0.00298662016332844,TRUE
"link",1000,14,"EF",0.01,0.0086,0.000923365583070974,TRUE
"link",1000,14,"EF",0.05,0.0484,0.00214609971809327,TRUE
"link",1000,14,"EF",0.1,0.0985,0.00297989513238302,TRUE
"link",1000,14,"HL",0.01,0.0089,0.000939190608982011,TRUE
"link",1000,14,"HL",0.05,0.0471,0.00211852755469453,TRUE
"link",1000,14,"HL",0.1,0.1008,0.00301063714186881,TRUE
"link",1000,14,"HL-equalwidth",0.01,0.0097,0.000980097444135021,TRUE
"link",1000,14,"HL-equalwidth",0.05,0.0477,0.00213130734526956,TRUE
"link",1000,14,"HL-equalwidth",0.1,0.1011,0.00301461092016864,TRUE
"link",1000,14,"Pigeon-Heyse",0.01,0.0049,0.000698282893962039,FALSE
"link",1000,14,"Pigeon-Heyse",0.05,0.031,0.0017331762749357,FALSE
"link",1000,14,"Pigeon-Heyse",0.1,0.0699,0.00254978410850801,FALSE
"link",1000,14,"Stukel",0.01,0.0212,0.00144050546684141,FALSE
"link",1000,14,"Stukel",0.05,0.0717,0.0025799052308176,FALSE
"link",1000,14,"Stukel",0.1,0.1192,0.00324023702836691,FALSE
"link",1000,14,"Tsiatis",0.01,0.0099,0.000990049998737437,TRUE
"link",1000,14,"Tsiatis",0.05,0.0521,0.00222228688517032,TRUE
"link",1000,14,"Tsiatis",0.1,0.1018,0.00302385118681459,TRUE
"link",1000,14,"Xie",0.01,0.0055,0.000739577582137263,FALSE
"link",1000,14,"Xie",0.05,0.0311,0.00173587989215844,FALSE
"link",1000,14,"Xie",0.1,0.0633,0.00243501765907354,FALSE
"quad",1000,14,"DEF.poly2",0.01,0.0092,0.000954743944730732,TRUE
"quad",1000,14,"DEF.poly2",0.05,0.0469,0.00211424667434999,TRUE
"quad",1000,14,"DEF.poly2",0.1,0.0962,0.0029486532519101,TRUE
"quad",1000,14,"DEF.poly3",0.01,0.0095,0.000970038659023443,TRUE
"quad",1000,14,"DEF.poly3",0.05,0.0518,0.00221623013245466,TRUE
"quad",1000,14,"DEF.poly3",0.1,0.1013,0.00301725554105051,TRUE
"quad",1000,14,"DEF.stukel",0.01,0.0109,0.00103832509360027,TRUE
"quad",1000,14,"DEF.stukel",0.05,0.0496,0.00217117111255654,TRUE
"quad",1000,14,"DEF.stukel",0.1,0.099,0.00298662016332844,TRUE
"quad",1000,14,"EF",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,14,"EF",0.05,0.048,0.00213766227454198,TRUE
"quad",1000,14,"EF",0.1,0.0996,0.00299465924605789,TRUE
"quad",1000,14,"HL",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,14,"HL",0.05,0.0475,0.00212705782714058,TRUE
"quad",1000,14,"HL",0.1,0.0989,0.00298527703907024,TRUE
"quad",1000,14,"HL-equalwidth",0.01,0.0099,0.000990049998737437,TRUE
"quad",1000,14,"HL-equalwidth",0.05,0.0496,0.00217117111255654,TRUE
"quad",1000,14,"HL-equalwidth",0.1,0.1013,0.00301725554105051,TRUE
"quad",1000,14,"Pigeon-Heyse",0.01,0.0064,0.000797435890840135,FALSE
"quad",1000,14,"Pigeon-Heyse",0.05,0.0322,0.00176530903810069,FALSE
"quad",1000,14,"Pigeon-Heyse",0.1,0.07,0.00255147016443461,FALSE
"quad",1000,14,"Stukel",0.01,0.0225,0.00148302899499639,FALSE
"quad",1000,14,"Stukel",0.05,0.0666,0.00249327976769555,FALSE
"quad",1000,14,"Stukel",0.1,0.1134,0.00317081125266074,FALSE
"quad",1000,14,"Tsiatis",0.01,0.0089,0.000939190608982011,TRUE
"quad",1000,14,"Tsiatis",0.05,0.0478,0.00213342822705616,TRUE
"quad",1000,14,"Tsiatis",0.1,0.0967,0.002955488284531,TRUE
"quad",1000,14,"Xie",0.01,0.0068,0.000821812630713352,FALSE
"quad",1000,14,"Xie",0.05,0.0384,0.00192159933388831,FALSE
"quad",1000,14,"Xie",0.1,0.0786,0.00269113433332489,FALSE
"link",1000,20,"DEF.poly2",0.01,0.0107,0.00102885907684192,TRUE
"link",1000,20,"DEF.poly2",0.05,0.0522,0.00222430123859157,TRUE
"link",1000,20,"DEF.poly2",0.1,0.0997,0.00299599582776746,TRUE
"link",1000,20,"DEF.poly3",0.01,0.0095,0.000970038659023443,TRUE
"link",1000,20,"DEF.poly3",0.05,0.0487,0.00215240121724552,TRUE
"link",1000,20,"DEF.poly3",0.1,0.1005,0.00300665511823355,TRUE
"link",1000,20,"DEF.stukel",0.01,0.0105,0.00101930123123638,TRUE
"link",1000,20,"DEF.stukel",0.05,0.0494,0.0021670173049609,TRUE
"link",1000,20,"DEF.stukel",0.1,0.0979,0.00297179390267899,TRUE
"link",1000,20,"EF",0.01,0.0091,0.000949588858401361,TRUE
"link",1000,20,"EF",0.05,0.0503,0.0021856328602947,TRUE
"link",1000,20,"EF",0.1,0.0991,0.00298796234916038,TRUE
"link",1000,20,"HL",0.01,0.0093,0.000959870303739,TRUE
"link",1000,20,"HL",0.05,0.0501,0.00218151300706643,TRUE
"link",1000,20,"HL",0.1,0.0983,0.00297719851538321,TRUE
"link",1000,20,"HL-equalwidth",0.01,0.0096,0.000975081535052326,TRUE
"link",1000,20,"HL-equalwidth",0.05,0.0505,0.00218974313562116,TRUE
"link",1000,20,"HL-equalwidth",0.1,0.0995,0.00299332173345934,TRUE
"link",1000,20,"Pigeon-Heyse",0.01,0.0063,0.000791221208006964,FALSE
"link",1000,20,"Pigeon-Heyse",0.05,0.036,0.0018629009635512,FALSE
"link",1000,20,"Pigeon-Heyse",0.1,0.0748,0.00263068356135815,FALSE
"link",1000,20,"Stukel",0.01,0.0239,0.00152737650891979,FALSE
"link",1000,20,"Stukel",0.05,0.0683,0.00252260004756997,FALSE
"link",1000,20,"Stukel",0.1,0.1155,0.00319624388931758,FALSE
"link",1000,20,"Tsiatis",0.01,0.0091,0.000949588858401361,TRUE
"link",1000,20,"Tsiatis",0.05,0.0498,0.00217531514958178,TRUE
"link",1000,20,"Tsiatis",0.1,0.0982,0.00297584878648093,TRUE
"link",1000,20,"Xie",0.01,0.0066,0.000809718469592981,FALSE
"link",1000,20,"Xie",0.05,0.0296,0.00169481090390639,FALSE
"link",1000,20,"Xie",0.1,0.0639,0.00244574712511331,FALSE
"quad",1000,20,"DEF.poly2",0.01,0.0087,0.000928671631956097,TRUE
"quad",1000,20,"DEF.poly2",0.05,0.0516,0.00221218082443547,TRUE
"quad",1000,20,"DEF.poly2",0.1,0.0996,0.00299465924605789,TRUE
"quad",1000,20,"DEF.poly3",0.01,0.0085,0.000918027777357526,TRUE
"quad",1000,20,"DEF.poly3",0.05,0.0474,0.00212492917529032,TRUE
"quad",1000,20,"DEF.poly3",0.1,0.1013,0.00301725554105051,TRUE
"quad",1000,20,"DEF.stukel",0.01,0.009,0.000944404574321832,TRUE
"quad",1000,20,"DEF.stukel",0.05,0.0487,0.00215240121724552,TRUE
"quad",1000,20,"DEF.stukel",0.1,0.0983,0.00297719851538321,TRUE
"quad",1000,20,"EF",0.01,0.0083,0.000907254650029417,TRUE
"quad",1000,20,"EF",0.05,0.0502,0.00218357413430366,TRUE
"quad",1000,20,"EF",0.1,0.1026,0.00303435726307895,TRUE
"quad",1000,20,"HL",0.01,0.0084,0.000912657657613193,TRUE
"quad",1000,20,"HL",0.05,0.0498,0.00217531514958178,TRUE
"quad",1000,20,"HL",0.1,0.1026,0.00303435726307895,TRUE
"quad",1000,20,"HL-equalwidth",0.01,0.0075,0.00086277169633687,TRUE
"quad",1000,20,"HL-equalwidth",0.05,0.0468,0.00211210227025114,TRUE
"quad",1000,20,"HL-equalwidth",0.1,0.0961,0.00294728332536931,TRUE
"quad",1000,20,"Pigeon-Heyse",0.01,0.0055,0.000739577582137263,FALSE
"quad",1000,20,"Pigeon-Heyse",0.05,0.0356,0.00185290690537868,FALSE
"quad",1000,20,"Pigeon-Heyse",0.1,0.0773,0.0026706686428683,FALSE
"quad",1000,20,"Stukel",0.01,0.0214,0.00144713648285157,FALSE
"quad",1000,20,"Stukel",0.05,0.0709,0.00256657729281625,FALSE
"quad",1000,20,"Stukel",0.1,0.1153,0.00319383640783306,FALSE
"quad",1000,20,"Tsiatis",0.01,0.0079,0.000885301643509149,TRUE
"quad",1000,20,"Tsiatis",0.05,0.0481,0.00213977545550929,TRUE
"quad",1000,20,"Tsiatis",0.1,0.0968,0.00295685238048841,TRUE
"quad",1000,20,"Xie",0.01,0.0066,0.000809718469592981,FALSE
"quad",1000,20,"Xie",0.05,0.0345,0.00182509588789192,FALSE
"quad",1000,20,"Xie",0.1,0.0774,0.0026722507367386,FALSE
